BDAP,NORD-EST,ISOLE,NORD-OVEST,SUD,CENTRO
795142930532308602,0,1,0,0,0
795342930450598901,0,0,1,0,0
795442928823159701,1,0,0,0,0
795442930458219802,1,0,0,0,0
795642930464761502,0,0,0,0,1
795742927975326001,0,0,0,0,1
795942930523988901,0,0,1,0,0
796042929457044501,1,0,0,0,0
796042930525061902,0,0,1,0,0
796142930476360402,0,0,0,0,1
796242929514115302,0,0,0,0,1
796242930508282101,0,1,0,0,0
796442930519745301,0,0,0,1,0
796442930543616402,0,1,0,0,0
796542930534869402,0,0,1,0,0
796742930468079202,0,0,0,0,1
796742930548112102,0,1,0,0,0
797042930533526401,0,0,1,0,0
797242930519193302,0,0,1,0,0
797242930525539302,0,0,0,0,1
797242930530108302,1,0,0,0,0
797642930457443801,0,0,1,0,0
797742930476311902,0,0,1,0,0
797842930450324201,0,0,1,0,0
797942930460336502,0,0,1,0,0
797942930522003401,1,0,0,0,0
798142929259265402,0,0,1,0,0
798242930543941802,0,0,1,0,0
798342929194635601,0,0,0,1,0
798342930447675001,0,0,0,1,0
798342930545453401,0,0,0,1,0
798442930529701001,0,1,0,0,0
798542930460582702,0,0,0,1,0
798642930517286101,0,0,1,0,0
798742930289645702,0,0,0,0,1
798742930477310602,0,1,0,0,0
798742930519398002,0,0,1,0,0
798842930464854601,0,0,1,0,0
798842930529034001,0,0,0,0,1
798842930532926501,0,1,0,0,0
799042930536547301,1,0,0,0,0
799142930461449601,0,0,1,0,0
799142930464148602,0,0,1,0,0
799142930508440501,0,0,1,0,0
799242929055602502,0,0,0,1,0
799342930542861401,0,0,0,1,0
799442930478913201,0,0,1,0,0
799542930545858902,0,0,0,0,1
799642930466424101,0,0,0,1,0
799742930462511801,0,0,1,0,0
799942929166177302,0,0,1,0,0
801242930456743501,0,0,1,0,0
801242930508147801,1,0,0,0,0
801242930532614201,0,0,0,1,0
801342930471544502,0,0,1,0,0
801342930517927201,0,0,0,1,0
801342930543387302,0,0,1,0,0
801342930545082102,0,0,0,1,0
801442930454081002,0,0,0,1,0
801442930454206002,0,0,1,0,0
801442930461586702,0,0,1,0,0
801542930516330302,0,1,0,0,0
801742930476306102,0,0,1,0,0
801942930454879602,0,0,1,0,0
801942930517639202,0,0,0,0,1
801942930532113802,0,0,1,0,0
801942930533183301,0,0,0,0,1
802142929118570801,0,0,0,1,0
802142930472974701,0,0,1,0,0
802342930544949602,0,0,0,1,0
803342930510992002,1,0,0,0,0
803342930534987401,0,0,1,0,0
803442930521940801,0,0,0,1,0
803542930532680301,0,1,0,0,0
803742930445520301,0,0,0,0,1
803742930526737802,1,0,0,0,0
803742930547269501,0,1,0,0,0
803842930451807801,0,0,1,0,0
804042930519203602,0,0,0,1,0
804042930530337202,0,0,1,0,0
804042930536220601,0,0,0,1,0
804242930474631801,0,1,0,0,0
804242930529420801,0,0,0,0,1
804342928210622202,0,0,0,0,1
804342930476485601,0,1,0,0,0
804642930473426902,0,0,0,1,0
804642930476514001,0,0,0,0,1
804642930480351502,0,0,1,0,0
804842930456788302,0,0,1,0,0
804842930466678301,0,0,0,1,0
805042930477888801,0,0,0,0,1
805042930508791002,0,0,1,0,0
805142930461169201,0,1,0,0,0
805142930475602602,0,0,0,1,0
805142930526343601,0,0,0,1,0
805242930480563402,0,1,0,0,0
805242930516737201,0,0,0,1,0
805342928242527202,0,0,0,1,0
805342930474260902,0,0,0,1,0
805542930550087701,0,0,1,0,0
805642927975205602,0,0,1,0,0
805642930462133301,0,0,1,0,0
805642930478159602,0,0,1,0,0
805642930542344202,0,0,0,1,0
805742930458053401,0,1,0,0,0
805842930164781701,1,0,0,0,0
805842930477843401,1,0,0,0,0
805842930509185101,0,0,1,0,0
805942930516763002,0,0,1,0,0
806042930470171401,0,0,1,0,0
806042930547047701,0,0,0,1,0
806142930528568802,1,0,0,0,0
806242928025344402,1,0,0,0,0
806442930184475602,0,0,1,0,0
806442930453834601,1,0,0,0,0
806742930461542102,0,0,0,1,0
806842928042203701,0,0,1,0,0
806842930548733102,1,0,0,0,0
806942930541666101,1,0,0,0,0
807142930541357101,0,0,0,0,1
807242930524016601,0,0,1,0,0
807442930532775301,0,1,0,0,0
807642930479770802,0,0,0,0,1
807642930526525601,0,0,0,1,0
807642930529617301,0,0,1,0,0
807742930472778202,1,0,0,0,0
807842928887149302,0,0,0,0,1
807842929456879002,0,0,1,0,0
807842929494157501,0,0,1,0,0
807842929839905601,0,0,0,0,1
807842930507639202,0,0,1,0,0
807942930476863901,0,0,1,0,0
808042928311037201,0,0,0,1,0
808242930453213402,0,0,1,0,0
808242930518812602,0,0,1,0,0
808342930525211902,1,0,0,0,0
808342930526709602,0,0,1,0,0
808342930542401702,0,0,1,0,0
808542928633733802,0,0,0,0,1
808542928726620402,0,0,1,0,0
808542930524760302,1,0,0,0,0
809142930544794502,0,0,1,0,0
809242929843198402,1,0,0,0,0
809242930518498701,1,0,0,0,0
809542930479730101,0,0,0,1,0
809742930533538002,1,0,0,0,0
809942929321324301,0,0,0,0,1
809942930526801502,0,0,0,0,1
811142930462068801,0,0,0,1,0
811142930472130002,0,0,1,0,0
811142930519659602,0,0,0,0,1
811242930531975002,0,0,1,0,0
811442930463711802,1,0,0,0,0
811542930534954201,0,0,1,0,0
811642930476767801,0,1,0,0,0
811942928166711001,0,0,0,1,0
812142930460560902,0,0,1,0,0
812442930464460202,0,0,1,0,0
812442930527667102,0,0,0,1,0
812642930516099601,0,1,0,0,0
812942930462104402,0,1,0,0,0
812942930543424902,0,0,0,1,0
813042930517057001,0,0,1,0,0
813142930516301902,1,0,0,0,0
813342930538496902,0,0,0,1,0
813442930534812601,0,0,1,0,0
813742930449674101,0,1,0,0,0
813842930464787802,0,0,1,0,0
813842930525574102,0,0,1,0,0
814042930528019102,0,0,1,0,0
814242928664083701,0,0,1,0,0
814342930462456201,1,0,0,0,0
814342930476834602,0,0,0,1,0
814442930453336502,0,0,1,0,0
814742930509403102,0,0,0,0,1
814842930510356101,1,0,0,0,0
814842930515938701,0,0,1,0,0
815042930508138902,1,0,0,0,0
815042930547570001,0,0,1,0,0
815142930464010802,1,0,0,0,0
815142930534968402,0,0,1,0,0
815442930516584202,1,0,0,0,0
815442930549748702,1,0,0,0,0
815542930478218101,0,0,1,0,0
815742927979933901,0,0,1,0,0
815742930455532001,0,1,0,0,0
815742930542317802,0,0,0,1,0
815842930464087702,0,0,1,0,0
815942930474266901,0,0,0,1,0
816142930464457301,0,0,0,0,1
816242928108698401,1,0,0,0,0
816442930400204201,0,0,1,0,0
816542930516310401,0,1,0,0,0
816642930479262802,0,0,0,1,0
816742930454170502,0,0,1,0,0
816742930474717402,0,0,1,0,0
817142928663921402,0,0,0,1,0
817242928932412501,1,0,0,0,0
817242930342472002,0,0,1,0,0
817342929417378502,0,0,1,0,0
817342930517381702,0,0,0,1,0
817342930530317902,0,0,1,0,0
817442930531891001,1,0,0,0,0
817542930478283502,0,0,1,0,0
817642930474595001,0,0,1,0,0
817742928196979602,0,0,1,0,0
817742930446571202,0,0,0,1,0
817742930534934501,0,0,1,0,0
817942929493986702,0,0,1,0,0
817942929800191402,0,0,0,0,1
818142930522942502,0,0,0,0,1
818242930534831802,0,0,0,1,0
818342930518628202,0,0,1,0,0
818342930529817502,0,1,0,0,0
818342930532790801,0,0,0,1,0
818642930446433501,0,0,1,0,0
819142930541095801,1,0,0,0,0
819242930453621202,0,0,0,0,1
819242930531787001,0,0,0,1,0
819342930534641502,0,0,0,1,0
819442928030479102,1,0,0,0,0
819442930462741302,1,0,0,0,0
819542930454647602,0,0,0,0,1
819642930524373201,0,0,0,0,1
819642930550470702,0,0,0,0,1
819742930475517901,1,0,0,0,0
819742930476177601,0,0,0,0,1
821242930455582301,1,0,0,0,0
821542930460498902,1,0,0,0,0
821642930480059302,1,0,0,0,0
821942930530217601,0,0,0,1,0
821942930537341902,0,0,1,0,0
822042930543471402,0,0,1,0,0
822342930455951801,0,0,0,0,1
822442928789829102,0,0,1,0,0
822442930464350402,0,0,1,0,0
822442930533126101,0,0,1,0,0
822542930518122602,0,0,1,0,0
822542930550422301,0,0,0,1,0
822742930537489702,0,0,1,0,0
822942930517948001,0,0,1,0,0
822942930544325501,0,0,1,0,0
823142929022556501,0,0,1,0,0
823342930446736401,0,0,0,1,0
823342930466729101,0,0,1,0,0
823442930461957001,0,0,0,1,0
823542928281571202,0,0,1,0,0
823542930448997102,0,0,1,0,0
823642930519878201,0,0,0,0,1
823742930522802202,0,0,0,1,0
823842930452734401,0,0,1,0,0
824242930518683202,0,0,0,1,0
824442930516415402,0,0,1,0,0
824442930527155301,1,0,0,0,0
824542929380254101,1,0,0,0,0
824542930464352301,0,0,1,0,0
824542930550604002,0,1,0,0,0
824942930461485102,0,0,1,0,0
824942930534355601,0,0,1,0,0
825042930527969201,0,0,0,1,0
825342930517966301,0,0,1,0,0
825342930528662702,0,0,1,0,0
825442930458105101,0,0,0,0,1
825442930516566802,0,0,0,0,1
825442930525679301,0,0,1,0,0
825542930537831702,1,0,0,0,0
825642930475638602,0,0,0,0,1
825742930478649902,0,0,1,0,0
825942929761688202,0,0,0,1,0
825942930463971702,0,0,1,0,0
826142928119230302,0,0,0,0,1
826242930510359201,0,1,0,0,0
826342929021034101,0,0,0,1,0
826342930475486701,1,0,0,0,0
826442930515901101,1,0,0,0,0
826542930464180701,0,0,0,1,0
826542930469923401,1,0,0,0,0
826542930479871801,0,0,0,0,1
827042930522281002,0,0,0,0,1
827142929604523301,0,0,0,1,0
827142930530486801,0,0,0,1,0
827242928197098401,0,0,1,0,0
827442930457227302,0,0,0,0,1
827642930544739202,0,0,1,0,0
827842930517436002,0,0,1,0,0
828042930452839902,0,0,0,1,0
828242930549987701,0,0,0,1,0
828442930466467401,0,0,0,1,0
828442930476132101,0,0,0,0,1
828542930452138102,0,0,1,0,0
828542930528993801,0,0,1,0,0
828642930475053801,0,0,0,0,1
828642930480325302,0,0,0,1,0
828842930531300102,0,1,0,0,0
829042930475597601,0,0,1,0,0
829342930536253801,0,0,1,0,0
829342930545907002,1,0,0,0,0
829442930452869901,0,0,0,1,0
829442930508923701,0,0,1,0,0
829442930534169102,0,0,0,1,0
829742930529086402,0,0,1,0,0
829742930530184901,0,0,1,0,0
829842928213735102,0,0,1,0,0
831142930289817501,0,0,0,1,0
831242930453786301,0,0,1,0,0
831242930531796201,1,0,0,0,0
831542930518419202,0,0,1,0,0
832042930511109702,1,0,0,0,0
832242930474068801,0,0,0,1,0
832342930523521702,0,0,0,1,0
832442929613539201,0,0,0,1,0
832642930475823402,1,0,0,0,0
832642930520792801,0,1,0,0,0
832742930459978602,0,0,0,0,1
833042929126817802,0,0,1,0,0
833042930525249402,0,0,1,0,0
833142930542841402,0,0,0,1,0
833342930544656502,0,0,0,0,1
833442930527530001,0,1,0,0,0
833542930446907502,0,0,1,0,0
833642930474043501,0,0,1,0,0
833642930479236101,0,0,1,0,0
833742930509863801,0,0,0,0,1
833742930539239902,1,0,0,0,0
833742930547538101,0,0,1,0,0
833842930476862502,0,0,1,0,0
833942930463710902,0,0,0,1,0
834042930458153801,0,0,1,0,0
834242929800241602,0,0,0,1,0
834442927928420801,0,0,1,0,0
834442930515364402,0,0,1,0,0
834442930517835102,0,0,0,1,0
834442930525675402,0,0,0,1,0
834442930531819002,0,0,1,0,0
834742930532099001,1,0,0,0,0
834842930542858001,0,0,1,0,0
834942930526462301,0,1,0,0,0
835042930480274002,0,0,0,0,1
835242930450010401,0,0,0,0,1
835242930522282001,0,0,0,1,0
835342930450913802,0,0,0,1,0
835342930524987902,0,0,1,0,0
835342930541093701,1,0,0,0,0
835542930480626901,1,0,0,0,0
836042929800256801,0,0,1,0,0
836042930522772702,0,0,1,0,0
836042930528204101,0,0,1,0,0
836142930474183802,0,1,0,0,0
836342930524210302,0,0,1,0,0
836642930454674902,0,0,1,0,0
836642930477249101,0,0,0,0,1
836642930530434802,0,0,0,0,1
836642930545490301,0,0,1,0,0
836842928015410501,0,0,0,1,0
836842930525650601,0,0,0,0,1
837042930479968701,0,0,0,1,0
837242930518141601,0,0,1,0,0
837442930528264801,0,1,0,0,0
837442930529264402,0,0,0,1,0
837542930542795001,0,0,0,1,0
837742928967046502,0,1,0,0,0
837742930470022902,0,0,1,0,0
837942928676524701,0,0,0,0,1
837942930464892901,0,0,1,0,0
837942930529605302,0,0,1,0,0
838042928665736602,0,0,1,0,0
838142930465161002,0,0,0,0,1
838142930515602502,0,0,1,0,0
838242930470782301,0,0,1,0,0
838542930519555902,0,0,0,1,0
838642930475790101,1,0,0,0,0
838642930477805401,0,0,0,1,0
838942930465195502,0,1,0,0,0
839142930463661901,1,0,0,0,0
839242928607176801,0,0,0,0,1
839442930521478501,1,0,0,0,0
839542930008406001,0,1,0,0,0
839542930289421302,0,0,0,0,1
839542930463726301,0,0,1,0,0
839542930526547302,1,0,0,0,0
839642930467637102,0,0,1,0,0
839842930462171301,0,0,0,0,1
841342928096721201,0,1,0,0,0
841442930507801702,0,0,1,0,0
841442930526434201,0,0,0,1,0
841542930529205201,0,0,1,0,0
841642930459290601,0,0,1,0,0
841642930524385902,0,0,0,1,0
841942929428305502,0,0,1,0,0
841942930480076802,0,0,1,0,0
842042928932295402,0,0,1,0,0
842142930477007101,0,0,1,0,0
842142930521528501,0,0,0,1,0
842142930548550901,1,0,0,0,0
842242930533564601,0,1,0,0,0
842342930459389101,1,0,0,0,0
842442930479262601,1,0,0,0,0
842542930543771002,0,0,0,1,0
842642929946490901,0,0,0,1,0
842642930459093802,0,0,0,1,0
842742930518445901,1,0,0,0,0
842742930545257801,0,0,0,1,0
842842930548514102,0,0,0,0,1
842942930546835001,0,0,1,0,0
843042930523606401,0,0,0,1,0
843142930469340002,1,0,0,0,0
843242930459766502,0,0,0,1,0
843242930476303802,1,0,0,0,0
843342930541339502,0,0,0,1,0
843642930529697002,0,0,0,0,1
843842930515847702,0,0,1,0,0
843942930509736802,0,0,1,0,0
844142930547098901,1,0,0,0,0
844542930527015502,0,0,0,1,0
844842930546514402,0,1,0,0,0
844942928645857101,0,0,0,0,1
845142930520139101,1,0,0,0,0
845142930544417302,0,0,0,0,1
845342930460613302,0,0,0,1,0
845442929613374502,0,0,0,1,0
845542930480631502,0,0,0,1,0
845542930518553602,0,0,0,0,1
845542930524548902,0,0,0,1,0
845542930534184502,0,0,1,0,0
845642930546189602,0,0,0,0,1
845842930543021502,0,0,1,0,0
845942930457810901,1,0,0,0,0
845942930464815502,0,0,1,0,0
845942930476179902,0,0,1,0,0
846042930508914502,0,0,1,0,0
846042930519367002,0,0,1,0,0
846142930457038902,0,0,0,0,1
846142930469593202,0,0,0,0,1
846242930519827402,0,0,1,0,0
846342930455537002,0,0,0,0,1
846442930470857401,0,0,0,1,0
846442930475489401,0,0,1,0,0
846942930475716502,0,1,0,0,0
847042930473780002,1,0,0,0,0
847142930522181302,0,0,1,0,0
847142930526473901,0,0,1,0,0
847242930461347501,0,0,0,0,1
847342928979715101,0,0,0,0,1
847342930454310101,0,0,0,1,0
847342930461386002,0,0,1,0,0
847642930531798302,0,0,1,0,0
847642930532420301,0,0,1,0,0
847642930549235901,0,0,0,0,1
847742930520009601,0,0,0,0,1
847842930548089302,0,0,0,1,0
847942930474001102,1,0,0,0,0
847942930550687401,0,0,1,0,0
848142930518599101,0,0,1,0,0
848142930546877402,0,0,1,0,0
848542929272107001,0,0,0,1,0
848642930474098702,0,0,0,1,0
848642930515458801,0,0,1,0,0
848742930474465301,0,0,0,1,0
848742930527002601,1,0,0,0,0
848842929417283102,0,0,1,0,0
848842930453571002,0,0,1,0,0
848842930523664101,0,0,0,1,0
849142930453075102,0,0,1,0,0
849342930509788702,0,0,0,0,1
849342930543236502,0,0,0,1,0
849442930515789602,0,0,1,0,0
849442930516675901,0,0,0,1,0
849442930530919102,0,0,0,1,0
849542930508064101,0,0,0,0,1
849542930508937701,0,0,0,0,1
849642928281688101,1,0,0,0,0
849642930510091802,0,0,1,0,0
849742928232592202,1,0,0,0,0
849742930465173101,0,0,1,0,0
849942930541466401,0,0,0,1,0
851142930456979301,0,0,1,0,0
851142930516500302,0,0,1,0,0
851242930464994401,0,0,0,1,0
851342930532811802,0,0,1,0,0
851342930533843601,0,0,0,0,1
851442928197867501,0,0,0,0,1
851442930517556402,0,0,0,1,0
851442930541819701,1,0,0,0,0
851542930473554901,0,0,0,1,0
851542930479652201,0,0,0,0,1
851642929800393702,0,0,1,0,0
851842930548226801,0,0,0,1,0
851942928168167902,0,0,0,1,0
851942930524132701,0,1,0,0,0
852042930451607302,1,0,0,0,0
852042930472169702,0,0,1,0,0
852042930473437401,0,0,1,0,0
852042930475570301,0,0,0,1,0
852242930460969701,0,1,0,0,0
852342929373045201,0,1,0,0,0
852542930473401302,0,0,1,0,0
852542930524117702,0,0,0,0,1
852642930524078902,1,0,0,0,0
852742930511203801,0,0,1,0,0
852842930459571501,0,0,0,1,0
852842930525394302,0,0,1,0,0
852942930473536101,0,1,0,0,0
852942930478392801,0,0,0,1,0
852942930509739101,0,0,1,0,0
852942930530305401,0,0,1,0,0
853042930509911702,0,1,0,0,0
853342930477740601,0,0,1,0,0
853342930477883601,0,0,0,1,0
853442930200179101,0,0,1,0,0
853442930517536102,0,0,0,1,0
853442930544397802,0,0,0,1,0
853442930546952402,0,1,0,0,0
853542930075840502,0,0,0,1,0
853642930526406301,0,0,0,0,1
853842928633866502,0,0,1,0,0
853842930523791502,0,0,1,0,0
854042930477061502,0,0,0,1,0
854042930520187702,0,0,0,1,0
854242930547722102,0,1,0,0,0
854442930534463402,0,1,0,0,0
854642928000561902,0,0,1,0,0
854742930470528401,0,0,0,0,1
854742930534326101,1,0,0,0,0
854742930541679401,0,0,1,0,0
854742930547269101,1,0,0,0,0
855042930479722302,1,0,0,0,0
855142930531636301,0,0,1,0,0
855442930454874201,0,0,1,0,0
855742929922100201,0,0,0,1,0
855842930526750501,1,0,0,0,0
856242927949032701,0,0,1,0,0
856442930545553601,1,0,0,0,0
856542930530007901,0,0,1,0,0
856642930519891202,0,0,1,0,0
856742930458761302,0,0,0,1,0
856742930465409602,0,0,1,0,0
857242930476276902,0,0,1,0,0
857242930508670402,0,0,0,1,0
857242930524371102,0,0,1,0,0
857442930518866601,1,0,0,0,0
857542930465260501,0,0,1,0,0
857742930525646702,0,1,0,0,0
857742930530769201,1,0,0,0,0
857842930460536701,0,0,1,0,0
858042929155550101,0,0,1,0,0
858042930462066802,1,0,0,0,0
858342930463483402,1,0,0,0,0
858342930472058502,1,0,0,0,0
858542930464169701,0,0,1,0,0
858542930468014502,1,0,0,0,0
858642929649204902,0,0,0,1,0
858742929303831001,1,0,0,0,0
858742929493932302,0,0,1,0,0
858742930449379501,0,0,0,1,0
858842930455930602,0,0,1,0,0
858842930477463802,0,0,1,0,0
858842930522413401,0,0,1,0,0
859042930546815401,0,0,1,0,0
859142930456578101,1,0,0,0,0
859142930459286302,0,0,1,0,0
859342930455322901,0,1,0,0,0
859442930540607101,0,0,1,0,0
859642930457644301,0,0,1,0,0
861342930509458601,0,0,1,0,0
861342930510892602,0,0,0,0,1
861642930478205701,0,1,0,0,0
861942928636897801,0,0,0,0,1
862242930534647301,0,0,1,0,0
862242930535062302,1,0,0,0,0
862342930473319301,0,0,0,1,0
862542930542401601,0,0,0,1,0
862642930449976702,0,0,0,1,0
862742930526496102,0,0,0,1,0
863042930476428201,0,0,0,0,1
863242930524324202,0,0,1,0,0
863242930531653402,0,0,0,1,0
863742930468804801,0,0,0,1,0
864042930479321901,0,0,1,0,0
864242930548351701,0,0,1,0,0
864342930509826301,0,1,0,0,0
864342930530677902,0,0,0,0,1
864542930477405101,0,0,1,0,0
864842930448018302,0,0,1,0,0
864942930448335102,1,0,0,0,0
865242930471612302,1,0,0,0,0
865342930446606702,0,0,1,0,0
865342930530172102,0,1,0,0,0
865542930459456602,0,0,1,0,0
865742930528998502,0,1,0,0,0
865942930463814801,0,0,0,1,0
865942930470030902,0,0,0,0,1
866042927917644201,0,0,0,1,0
866042928912051802,0,0,1,0,0
866042930464056401,0,0,1,0,0
866042930532465602,0,0,1,0,0
866242930525769601,0,0,1,0,0
866442929761753701,0,1,0,0,0
866442930517624802,0,1,0,0,0
866442930545178801,0,0,0,1,0
866542930528633702,0,0,1,0,0
866642930533055601,0,0,1,0,0
867142930454378502,0,1,0,0,0
867142930510401702,1,0,0,0,0
867142930546069701,1,0,0,0,0
867342928255449102,0,0,1,0,0
867342930518913702,0,0,1,0,0
867342930524194302,0,0,1,0,0
867342930538873202,0,1,0,0,0
867542930474478802,1,0,0,0,0
867642930516478102,0,0,1,0,0
867642930541363401,1,0,0,0,0
867842930461437102,0,0,1,0,0
867942930533916401,0,0,0,0,1
868042930470817501,1,0,0,0,0
868242930531074002,0,0,0,1,0
868342930477434601,1,0,0,0,0
868442930461389001,1,0,0,0,0
868542930547589402,0,0,0,1,0
868642930515771301,0,0,1,0,0
868842930528247102,0,0,1,0,0
868942930452894801,0,0,1,0,0
868942930460670501,0,0,1,0,0
869542930478570501,1,0,0,0,0
869542930509071702,0,0,1,0,0
869542930530863101,0,0,1,0,0
869542930542513401,0,0,0,1,0
869642930468064501,0,0,0,1,0
869642930541881202,0,0,1,0,0
869642930544401701,0,0,1,0,0
869742930542034002,0,0,0,1,0
869842930517944101,1,0,0,0,0
869942930464423201,1,0,0,0,0
869942930529109802,0,0,1,0,0
869942930543346502,0,0,0,1,0
871142930450013702,0,0,1,0,0
871142930480719401,0,0,1,0,0
871242930523367401,0,0,1,0,0
871342930521539001,0,0,0,1,0
871342930525209801,0,0,0,1,0
871342930534708502,0,0,1,0,0
871442930450821301,0,0,0,0,1
871542929309376301,1,0,0,0,0
871542930475100402,0,0,1,0,0
871842930471544702,0,0,1,0,0
871842930473777201,0,0,0,1,0
871842930477164102,0,0,1,0,0
871842930546587302,0,0,1,0,0
871942930522152902,0,0,1,0,0
872042930531248002,0,1,0,0,0
872142928191352102,1,0,0,0,0
872142930517248702,0,0,1,0,0
872142930525374001,0,1,0,0,0
872242930535099602,0,0,1,0,0
872542930526772802,0,0,0,0,1
872642930471804901,0,0,0,1,0
872842930463802702,0,0,1,0,0
872942930518030701,0,0,1,0,0
873042930475504502,0,0,0,0,1
873142929400229701,0,0,1,0,0
873142930528481601,0,0,0,1,0
873442930525416502,1,0,0,0,0
873442930531294301,0,0,1,0,0
873542930530923201,0,0,0,0,1
873842930463851302,0,0,0,1,0
873942930478273401,0,0,0,1,0
873942930524006502,0,0,1,0,0
873942930524909502,0,0,1,0,0
873942930528998602,0,0,1,0,0
874042930452220201,0,0,1,0,0
874042930472430802,1,0,0,0,0
874042930508878001,0,0,0,1,0
874142930549247501,0,0,0,1,0
874242930457617401,0,0,1,0,0
874242930461871701,0,0,1,0,0
874242930524490802,0,0,0,0,1
874542930051179802,0,0,0,1,0
874642930467125901,1,0,0,0,0
874642930524115201,0,0,0,1,0
874842928176254401,0,0,1,0,0
874842930456115302,0,1,0,0,0
874842930531525802,0,0,1,0,0
875142928823088002,1,0,0,0,0
875142930518232402,0,0,0,1,0
875242929166244901,0,0,1,0,0
875242930265176101,0,0,1,0,0
875442930534879301,0,0,1,0,0
875542930476089902,0,0,0,0,1
875642930535245501,1,0,0,0,0
875942930532537202,0,0,1,0,0
876042930516405702,0,0,1,0,0
876142930516358702,0,1,0,0,0
876142930520974101,1,0,0,0,0
876142930526299101,0,0,1,0,0
876242930517852801,0,0,0,0,1
876242930524959801,0,0,0,0,1
876342929194683901,0,1,0,0,0
876342930533438402,0,0,0,1,0
876642928623805201,1,0,0,0,0
876642930527818202,0,0,1,0,0
876642930532431701,0,0,0,1,0
876942930455630201,1,0,0,0,0
876942930476500202,0,0,0,1,0
877042930520595202,0,1,0,0,0
877242930452789102,0,0,1,0,0
877342930533611101,0,0,0,0,1
877442930517084701,0,0,1,0,0
877442930517549801,0,0,1,0,0
877442930541810301,1,0,0,0,0
877642930474762901,0,0,1,0,0
877642930509111001,0,0,1,0,0
877642930536051902,0,0,0,0,1
877842930530796501,0,0,1,0,0
877942930509116701,1,0,0,0,0
878042930550394601,0,0,0,0,1
878142930522432301,0,0,0,1,0
878242930289535201,0,0,1,0,0
878342930534037002,0,0,0,1,0
878442930457568501,0,0,0,1,0
878442930464591201,0,0,1,0,0
878542930093539401,0,0,1,0,0
878642930453062702,0,1,0,0,0
878642930472689301,0,0,1,0,0
878642930541630601,0,0,1,0,0
878742929309357202,0,0,1,0,0
878742930447545202,1,0,0,0,0
878742930461545401,0,0,0,0,1
878842930547963502,0,0,1,0,0
878942930477741302,0,0,1,0,0
879142929012644202,0,0,0,1,0
879142929861272302,0,0,0,1,0
879142930545722802,0,0,0,0,1
879242930473936201,0,0,1,0,0
879242930525474302,1,0,0,0,0
879342930550665702,0,1,0,0,0
879542930447227302,0,0,0,1,0
879542930471811501,0,0,0,1,0
879542930542044901,0,0,0,1,0
879742930524472601,0,0,1,0,0
879742930530521802,0,0,1,0,0
879842930460504202,1,0,0,0,0
879942930446940201,1,0,0,0,0
879942930459835002,0,0,0,1,0
881242930450290802,0,0,0,1,0
881342930524302201,0,1,0,0,0
881342930534866401,1,0,0,0,0
881442930538844801,0,0,1,0,0
881542930448893901,0,0,0,0,1
881542930537459101,0,0,0,1,0
881642930453490402,1,0,0,0,0
881842930548693302,0,0,0,1,0
881942930458473002,0,0,1,0,0
882042930451587001,0,0,1,0,0
882042930460138902,1,0,0,0,0
882042930518036902,1,0,0,0,0
882242927979733302,0,0,0,1,0
882342930532789302,0,1,0,0,0
882442930534443801,1,0,0,0,0
882742928832350602,1,0,0,0,0
882742930474333401,0,0,1,0,0
882742930476653301,0,0,0,1,0
882742930480113002,0,0,0,1,0
882842930517036602,0,0,1,0,0
882842930530281801,0,0,1,0,0
882942930528952802,0,0,1,0,0
883042927979653202,1,0,0,0,0
883042930464210701,1,0,0,0,0
883042930533976102,0,0,0,0,1
883142928108880501,0,0,1,0,0
883142930540240101,0,0,1,0,0
883342928845045702,0,0,0,0,1
883342930516084201,0,0,1,0,0
883342930522943101,0,0,0,1,0
883542930509244801,0,0,1,0,0
883842928634028901,0,0,1,0,0
883842930530746501,0,0,0,1,0
883942930520327901,0,0,1,0,0
884242930530802101,0,0,1,0,0
884442928697249802,1,0,0,0,0
884542930508371602,0,0,0,1,0
884642930472927902,0,0,0,1,0
884642930550779101,0,0,1,0,0
884742930528071801,0,0,0,1,0
884842930528175701,0,1,0,0,0
884942928726710702,0,0,1,0,0
885042930464006301,0,0,0,1,0
885142930477436202,1,0,0,0,0
885242930520068101,0,1,0,0,0
885442929543839302,0,1,0,0,0
885642930511258901,0,0,0,1,0
885742929613518902,0,0,1,0,0
885942928726169702,0,0,1,0,0
885942930450228701,0,1,0,0,0
885942930460737202,1,0,0,0,0
886142930477536701,0,0,1,0,0
886242930534854202,0,1,0,0,0
886242930541392601,0,0,0,1,0
886342930547993002,1,0,0,0,0
886442930461291402,0,0,0,1,0
886442930479641201,0,0,0,0,1
886442930526393201,1,0,0,0,0
886542930453863001,0,0,0,1,0
886742930453000701,0,0,0,1,0
886742930479942201,0,0,1,0,0
886742930509750502,1,0,0,0,0
886742930516418501,1,0,0,0,0
886942930525439601,0,0,1,0,0
887042930519802501,0,0,1,0,0
887142927963846701,0,0,0,0,1
887342930475309002,0,0,1,0,0
887542930532755102,1,0,0,0,0
887642930460145701,0,0,1,0,0
887842930519240601,0,0,1,0,0
887842930521675302,0,0,0,0,1
887842930524419802,0,0,1,0,0
887942930461968101,0,1,0,0,0
888042930480079302,0,0,0,0,1
888142930464421702,0,0,0,0,1
888442930544244301,0,0,0,1,0
888542928602970201,0,1,0,0,0
888542929372994801,0,0,1,0,0
888742930460589802,0,0,1,0,0
