Attivo_2008,Attivo_2009,Attivo_2010,Attivo_2011,Attivo_2012,Attivo_2013,Attivo_2014,Attivo_2015,Attivo_2016,Attivo_2017,Attivo_2018,Attivo_2019,Attivo_2020,Attivo_2021,Attivo_2022,Attivo_2023
26993329.0,27813141.0,27782847.0,25281996.0,24830288.130000003,24000625.7,23377062.56,23374696.02,27162066.99,38613749.14,38641126.13,39435510.72,39109172.72,41846736.13,41849932.12,44027303.39
2966814.0,2658060.0,2608186.0,2393627.0,2388254.9400000004,2335365.6700000004,2151925.39,2047459.84,2238568.5825,2429677.325,2620786.0675,2811894.81,3164359.85,3881853.83,3668089.39,11282351.79
6106938.0,7524810.0,10828245.174,14131680.348000001,17435115.522,20738550.696000002,24041985.87,25176347.18,26310708.490000002,27445069.8,29271435.72,30354884.93,31490310.98,32503707.35,32941795.62,33787962.05
146998616.0,147133696.0,144970287.0,133448761.0,133087948.63000001,131591322.97,130722063.37,126650197.99,137098899.36,150409787.19,146131434.04,144784481.41,148959385.29,158209866.58,163663090.71,163857117.82
125203990.0,125807920.0,111757931.0,110993886.0,111779738.13999999,113780739.84,110199501.25,109770218.88999999,115624836.78,103822611.46,106173008.24,107303339.27,111752935.79,110184759.43,115641098.81,126801927.63
15290747.0,15075409.0,15384135.0,15672387.0,15072800.08,15910904.7,15961764.17,15319301.01,15421306.35,15523311.69,14595910.6,14065778.88,15548352.98,20406007.3,23174111.21,26385329.03
76405147.0,76161465.0,77793926.0,75959786.0,74814451.10000001,72244463.22,72772843.25,66876382.08,62576290.52,60751991.44,60669325.09,60768571.59,61894507.04,61851185.41,66987958.77,71419138.76
54873335.0,54682968.0,55015587.0,55014712.0,60403210.349999994,60213915.650000006,59480906.53,53418607.19,60852736.1,59265057.13,59838149.33,60159726.67,62357290.69,69345333.55,70930658.54,73019047.96
8063090.0,8435560.0,9162303.0,9580980.0,9715144.629999999,9319783.93,9233935.66,9043529.35,8931512.51,8819495.67,8707478.83,8595461.99,8777284.54,8738990.51,9049111.03,9324807.39
14902860.0,13478250.0,13351596.0,13787722.0,13178566.389999999,12817560.830000002,11918234.18,11610571.91,14635835.35,15158019.64,14692840.0,15522186.18,16037107.17,16505396.39,17366014.99,18857487.17
87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,87375958.3,90810402.95,93607768.86,96902243.18
286189827.0,292678006.0,301016589.0,310701540.0,312175438.72999996,330973371.03000003,375412469.95,290778847.84,269054631.04,315480416.71,325035970.92,364556169.4,358415924.08,361188159.9,379151389.62,374742833.0
11957034.0,13326292.0,13754864.0,14069633.0,14158708.870000001,13950599.13,13805102.16,13786321.729999999,13393666.954999998,13001012.18,12608357.405000001,12215702.63,12358755.05,12484341.93,13327442.42,13748915.32
25981786.0,24856876.0,25355009.0,24341901.0,24435737.59,24413144.61,24368655.7,24776103.7,24186008.42,23595913.14,23494877.34,23879709.09,24022803.96,23819477.74,24285859.73,22292450.9
6629408.0,7861468.0,7928589.0,7963017.0,7443232.95,7489342.83,7051423.390000001,6912162.359999999,7271205.67,7630248.98,7844767.57,8236155.44,8719731.58,9421316.8,9827176.39,10034221.09
4979751.0,4892946.0,5062983.0,5145972.0,6925999.0,6995425.0,6854693.55,6891983.63,6211629.9425,5531276.255,4850922.5675,4170568.88,4068260.12,4649958.97,5114208.7,4422058.57
4558893.0,4131503.0,4413287.0,6028918.0,5635028.11,5974529.390000001,4996076.75,4414572.609999999,4741586.8925,5068601.175,5395615.4575,5722629.74,6237229.97,6646930.7,6606108.67,7517858.71
8401969.0,8224917.0,8825899.0,9429712.0,9527106.33,9260749.309999999,9506226.110000001,9446514.350000001,9926564.65,10406614.95,10082423.66,10042816.38,10121796.69,10351481.19,10928653.92,11275979.67
13881626.0,14218013.0,16206337.0,17671099.0,18181144.439999998,18179577.5,19572651.419999998,18473961.380000003,19245183.067500003,20016404.755000003,20787626.4425,21558848.13,21369560.72,22043605.11,23785101.79,25011083.5
33532816.0,33002945.0,34465409.0,34463525.0,33679064.65,33301865.999999996,32687876.91,33520497.259999998,32648837.61,31936588.39,32873303.69,33109805.01,33005613.92,33134254.51,33462235.02,34365346.14
5496499.0,3725073.0,4217891.0,4661219.0,4631193.77,5009145.04,5011118.2,6217663.123333334,7424208.046666667,8630752.97,8779979.995000001,8929207.02,9658517.46,9847756.6,10691677.46,11671288.67
3232554.0,3230089.0,3901427.0,3976123.0,3961908.4,4696293.75,4749665.57,4554664.4,3810502.96,3066341.52,2322180.08,1578018.64,2685594.4,5330931.69,11049268.18,8156879.06
8122659.0,8284075.0,9450386.0,10350238.0,10699998.66,10308015.92,10157797.98,9857055.22,9692090.865,9527126.51,9527437.39,9432991.39,9555712.16,9576589.47,9669864.38,9597264.84
5752079.0,5759061.0,6627871.0,6899074.0,7771099.15,7861886.2,7807788.459999999,7142030.23,7413297.445,7684564.66,7955831.875,8227099.09,8826165.09,8663738.2,8911458.69,9865134.14
4582723.0,4785308.0,4791836.0,643701.0,574613.79,505526.58,4854218.36,4576308.78,4581284.433333334,4586260.086666667,4591235.74,4609430.4,4885620.32,4987760.31,6836448.59,7481996.66
2300929.0,2391376.0,2459573.0,2400366.0,2747533.29,2741154.4,2677586.94,2555226.72,2599017.015,2642807.31,2485581.31,2580652.59,2805525.67,3075393.33,3229536.06,3339819.55
21348228.0,21448182.0,22580004.0,22156689.0,21769900.32,21969615.7,20602224.68,20248699.74,20311918.016666666,20375136.293333333,20438354.57,19605543.8,21510539.08,26037339.51,25990632.34,27546850.93
27647609.0,28379867.0,26988451.0,26383762.0,27630701.72,27244267.810000002,27180672.69,26218289.22,25811202.2,25404115.18,24997028.16,24589941.14,23513660.44,24071971.29,24045113.27,27300662.87
9266419.0,10495304.0,10988877.0,10753602.0,10733841.700000001,11052395.370000001,10968658.73,10004623.26,10169345.35,10334067.44,10498789.53,10663511.62,11135283.81,11439556.68,10992971.36,9773035.37
38312418.0,38981316.0,40433165.0,40796475.0,40959246.730000004,42045434.29,42065917.730000004,42077148.12,42965638.48,42140187.15,42470093.864999995,42800000.58,43779428.53,44101491.58,43537469.07,44524806.64
11646571.0,11771949.0,12200012.0,11947851.0,13643221.309999999,15027733.07,15056733.93,14839413.239999998,12540256.04,10241098.84,7941941.640000001,5642784.44,5864618.75,10801303.3,10973192.4,17858150.56
2485119.0,2596925.0,2539261.0,2293596.0,2197115.9,2273787.36,2345260.91,2360174.84,2516894.245,2673613.65,2740330.7,2919335.41,3177713.91,3624020.55,4078324.76,4573176.83
10146049.0,10510808.0,10971744.0,11394828.0,11896346.55,13340607.64,16361192.12,15007832.78,14851753.4925,14695674.205,14539594.9175,14383515.63,15210563.47,16780535.75,16333433.46,17125835.0
5651337.0,5779640.0,6233537.0,6118645.0,6649566.79,5425719.640000001,5429241.28,5545607.109999999,5602420.2299999995,5659233.35,5587551.22,5520534.39,6006063.35,5984347.89,6278961.03,6111878.53
9601796.0,8768484.0,10065972.5,11363461.0,7857596.0,9729221.0,9284951.0,8840681.0,8951399.05,9062117.1,9172835.149999999,9283553.2,9922809.86,20156070.04,19247159.71,17567344.74
33677128.0,35099306.0,35795073.0,35620459.0,31942532.85,32363078.56,31315786.28,31243249.89,36619477.825,41995705.76,41502785.88,45910471.88,48241920.56,50463994.78,54825899.03,55176110.1
4287858.0,4732122.0,6817772.0,4432398.0,5940327.59,9054490.93,12497459.33,14938693.04,12286594.776666665,9634496.513333332,6982398.25,7001311.14,5956151.57,6528797.63,7103360.89,10037160.94
2749702.0,2776133.0,3054802.0,3399731.0,3319953.0599999996,3495040.5,3535048.7600000002,3830904.92,3787456.15,3744007.38,3898581.72,4138963.4,4407457.63,4276877.1,4940810.59,4924910.27
3086772.0,3147474.0,3342268.0,3409536.0,3468256.18,3345117.82,3185863.2800000003,3150075.1499999994,3127125.503333333,3104175.8566666665,3081226.21,3191998.77,3419395.94,3724730.77,4081761.19,4184291.68
3074497.0,3425508.0,3569826.0,3614168.0,3212278.8899999997,3710089.0700000003,3941666.1799999997,3529978.2399999998,3830136.3049999997,4130294.37,4430452.435,4730610.5,5409949.95,5353399.53,4627236.17,8307572.3
2850643.0,2931790.0,2911604.0,2847837.0,2731484.76,2696123.6399999997,2655873.6599999997,2649009.33,2633558.045,2618106.76,2602655.475,2587204.19,2820126.21,2963105.03,3207634.57,3366555.98
15323473.0,15118769.0,16239130.0,17366693.0,17383504.720000003,23715254.98,23707316.250000004,29535539.77,25500255.0125,21464970.255,17429685.4975,13394400.74,13929846.55,13805909.49,16589319.45,17955976.55
2918537.0,2910821.0,2784583.0,2702770.0,2789261.42,3105221.88,3331824.8200000003,4180180.4699999997,4907003.3575,5633826.244999999,6360649.132499999,7087472.02,7922703.1,8813816.4,10740344.97,11590261.72
26906555.0,27419622.0,28512957.0,29785428.0,30936508.45,34122848.620000005,36263020.230000004,36814161.7,40953043.9,41272788.74,45464645.25,46058841.91,56001754.25,56494513.97,56786136.58,53160020.01
22148479.0,23454744.0,24590663.0,26003975.0,26074824.07,26137389.27,27033484.200000003,25896476.97,23976471.3375,22056465.705,20136460.0725,18216454.44,20543028.64,21197831.04,21219025.43,22655189.03
34929605.0,36020444.0,37980339.0,37964832.0,37204110.72,36930362.010000005,36526323.339999996,36348785.67,35426673.88,37053909.41,37859096.79,38748274.42,38821907.23,39674056.54,39896913.2,40556218.39
2702863.0,3169300.0,3322781.0,3341451.0,3614290.34,3568269.96,3623355.66,3583097.15,3703232.7649999997,3823368.38,3943503.995,4063639.61,3769086.52,3078894.24,4378052.33,4897507.66
23534799.0,20664754.0,19495319.0,20370726.0,19306448.69,20704526.49,20466882.77,19434761.549999997,21467003.0625,23499244.575,25531486.0875,27563727.6,27293919.08,29505690.7,26178212.53,28623591.47
13952275.0,13916855.0,14101673.0,14140342.0,14668572.02,14657424.159999998,14337528.95,14278459.93,14098087.3,13917714.67,13887891.11,13580758.18,13859934.45,15140645.5,15601307.02,15341208.62
807168763.0,830177355.0,813648400.0,793115474.0,761011158.98,763812311.0,747158346.0,751335601.2,710655173.81,724222873.19,752584090.24,767302316.75,812713770.31,857298368.72,879525178.85,910662076.31
11459717.0,15348805.0,18313436.0,20707213.0,23004853.94,24082455.72,28203099.799999997,27288397.83,27776520.71,28264643.59,24565085.16,24236193.01,24744186.83,25363156.42,25702137.12,26571485.02
42551499.0,43732024.0,44568293.0,45567054.0,49600763.68000001,49568345.75,49215105.64,50151398.35000001,48131479.92,48675468.66,51541049.02,54889010.02,57873666.53,61404566.48,64613812.91,62892864.68
6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6001854.62,6222126.24,6548919.35,6883887.37
817414.0,825579.0,1197618.0,1205737.0,1311495.37,1206390.62,1230618.15,1229783.9300000002,1322635.06,1415486.19,1508337.32,1601188.45,1842652.4,2270223.93,2931746.13,2594365.26
100839711.0,102718081.0,103170914.0,105410722.0,109412353.64,112532598.33,112907307.12,115181646.85000001,110039855.46000001,104898064.07,103801505.27,108401603.98,106982476.3,110350579.9,114716137.75,120557019.8
26423426.0,26615703.0,27054812.0,26449679.0,25664958.11,25886394.790000003,26068009.470000003,25711442.63,25969448.14,30270102.59,30017903.89,30146963.92,30946727.22,32270764.71,32588682.0,33608134.7
1039277.0,1440931.0,1434546.0,1252944.0,1445412.0899999999,1163319.51,1283779.71,1281290.21,1312375.65,1343461.09,1713714.24,1852211.35,2074039.3,3016317.02,4877990.53,5499450.2
10378149.0,12047351.0,16617030.0,17833871.0,18088497.65,18886246.560000002,18577475.21,18471877.799999997,19688613.924999997,20905350.05,23478685.98,24209695.73,24139395.42,24005851.69,24618924.33,16817717.34
20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,20662483.42,21704780.79,24634250.51,24411420.78
37450530.0,37666129.0,37193631.0,36511405.0,35966179.47,37256606.08,36535092.410000004,34857070.95,34905493.72,34970892.65,37046728.61,37679987.37,40746721.11,44833583.14,46314627.36,49754372.78
8313261.0,7543438.0,7322947.0,7300120.0,7356017.36,12469227.2,11849032.19,11687029.780000001,12150445.635000002,12613861.49,12868074.41,15341307.06,15653061.51,16276886.93,16152946.25,15656461.04
6409187.0,3710963.0,4384391.0,9701632.0,10043453.17,9924889.06,7858898.045,5792907.03,6336392.4475,6879877.865,7423363.282500001,7966848.7,8717986.52,10074278.4,11005878.01,12945551.88
1277998.0,1347885.0,1337704.0,1444194.0,1439475.65,1387226.2599999998,1312067.6099999999,1226199.11,1236428.745,1246658.38,1239820.13,1355279.61,1446379.27,1590196.32,1727166.89,1752887.44
14927797.0,16525780.0,16484925.0,16736512.0,16656647.11,16729808.049999999,16264955.309999999,16009522.61,17288778.346666668,18568034.083333332,19847289.82,20073484.32,19950532.3,20102047.66,19944136.06,21303564.46
6051163.0,6236120.0,8143815.0,8741796.0,8933056.03,9115707.47,7827980.48,6666172.6899999995,7640543.029999999,8614913.37,8399043.37,6167737.35,6332795.99,7227581.29,6640336.45,7102196.14
116290131.0,119511148.0,111390127.0,99588027.0,90785243.37,99575062.49000001,99108107.35,97906934.77000001,97906934.77,82932548.07,81067689.4,83739265.92,95183095.23,97451584.64,106635518.01,131976678.78
8503318.0,8893716.0,9179984.0,8844408.0,9110888.57,9013559.35,9008927.09,8986777.71,9976665.555,10966553.4,11956441.245000001,12946329.09,13891817.24,15321818.68,17891039.66,18959869.5
2244851.0,2834817.0,1973870.0,3072594.0,3893209.32,4049996.6799999997,2862524.13,1979825.5099999998,1651211.8466666664,1322598.183333333,993984.52,4601658.52,4764954.7,5531444.13,5565628.59,6490518.17
9968610.0,15405315.0,15875771.0,16153210.0,15831714.0,15911995.03,18567734.75,17823091.029999997,17170823.57,16518556.11,15866288.65,16212407.26,17809590.94,18511517.92,20005577.08,21673516.92
1181619.0,1297051.0,1441534.0,1298675.0,1389759.46,1433972.39,1448860.24,1385103.3599999999,1423093.3099999998,1461083.26,1499073.21,1575746.87,1819212.33,2188202.69,2398243.18,2590383.03
23947366.0,25752051.0,26495672.0,25704855.0,26008617.37,26032041.445,26055465.520000003,25985852.37,26549314.99,26095337.75,26125344.84,26390025.87,27641852.51,28527982.2,28919471.0,28491500.13
8553166.0,8899612.0,9161590.0,9066384.0,8702777.72,8922171.56,8366969.65,8090497.94,8536026.696666667,8981555.453333333,9427084.21,9435392.82,9723926.16,9821769.81,10179389.56,10185735.9
30427152.0,34458759.0,38279324.0,40365218.0,43551429.970000006,49419409.010000005,43623455.82,42552765.97,41482076.12,48773273.51,49797324.68,57833593.87,70157776.57,76925784.97,85188563.31,82527121.52
31287904.0,31860622.0,32330427.0,31984778.0,31173710.139999997,30335763.72,31400592.679999996,31402908.16,31803871.18,32009942.56,32656250.72,33063028.19,34605034.04,34503493.22,35278466.8,35619562.84
20635059.0,23085029.0,24097420.0,24445528.0,24493554.79,24794410.490000002,25104174.009999998,20230832.89,20880313.78,31439052.16,32716904.37,33818532.2,34007426.69,35475831.8,37579088.58,44899110.92
17104877.0,17104877.0,17134760.0,18547498.0,58697.46,17917447.830000002,15924747.416000001,13932047.002,11939346.588000001,9946646.174,7953945.76,6405326.63,9001279.68,10372183.53,10268094.65,12006015.73
28163532.0,24506847.0,24906935.0,24511775.0,25001528.96,25224689.959999997,26152062.580000002,26035429.39,26939408.83,29797581.04,30050127.05,33319591.77,34794401.04,44625967.92,44686141.72,45142975.81
1524250.0,1579858.0,1497151.0,1493455.0,1389619.71,1527709.8900000001,1458719.67,1350324.28,1382892.935,1415461.5899999999,1448030.2449999999,1480598.9,1374955.78,1627201.94,1676241.98,2168162.81
12392266.0,12607064.0,12930304.0,12669875.0,12566264.33,11624241.16,16139559.239999998,15498269.29,14112346.03,12726422.77,11340499.51,11076906.29,11425908.14,11995682.61,12361468.96,14045834.17
10024242.0,9892342.0,10214390.0,10140619.0,10357728.15,10765867.41,10876887.26,9063481.39,9095035.51,9126589.63,9158143.75,9207762.03,9062181.62,9165592.29,9139391.01,9889172.6
21220002.0,20897862.0,21216123.0,21148118.0,20627687.960000005,20575331.59,19095363.52,18369810.91,18589454.73,17887670.23,17805408.35,18094021.44,18886363.96,18481820.81,18561779.49,18541005.92
959060.0,735095.0,884021.0,893015.0,887373.5499999999,759800.4299999999,721635.34,634525.74,625531.3049999999,616536.87,599259.52,706611.47,840288.45,1148912.39,1690558.01,2014137.51
4304817.0,4461921.0,4397121.0,4321180.0,4126534.9399999995,4140259.72,4125870.55,4242523.36,4166716.415,4090909.47,3941487.99,3921103.93,4228745.69,4253412.39,4319102.0,4643045.48
12217636.0,12956831.0,13089399.0,13789856.0,14242714.310000002,13214925.590000002,14855291.56,14899114.860000001,15795426.355,16691737.850000001,17588049.345,18484360.84,17635769.5,19473896.9,16483663.74,14941806.99
7948296.0,8410147.0,8406248.0,8659214.0,8417782.629999999,8318415.24,8887295.5,8202085.789999999,8677780.285,9153474.78,9629169.274999999,10104863.77,11877569.9,11357481.06,12137972.03,15085060.78
28560718.0,29642683.0,29510402.0,31133467.0,32129055.49,38308622.78,49422193.339999996,41973836.56,43164674.94,44970584.28,46749461.16,49977373.86,51630127.2,51699425.44,50551813.88,51790721.88
15163489.0,14443985.0,14693512.0,14889391.0,11226992.1,11293727.09,11213614.569999998,10823808.27,11405166.905,11986525.54,12220294.71,12679259.02,13003919.18,14190122.92,14079613.36,17101411.18
8645645.0,8496925.0,10183438.0,10224126.0,8818710.059999999,8919921.290000001,8897782.370000001,11296244.74,11625176.082,11954107.424,12283038.765999999,12611970.108,12940901.45,13209138.28,13281912.73,13533557.77
25221826.0,27176867.0,25501118.0,24731785.0,23923414.0,23317972.0,22869939.0,23225173.0,24229194.99,24285181.15,25025117.05,26678137.46,29288722.55,29798098.42,41949572.82,41549303.8
17041520.0,16506285.0,17351741.0,19285299.0,16579328.27,16817685.74,16145350.28,14726022.549999999,14524230.083333332,14322437.616666667,14120645.15,13035580.73,13390625.42,13183010.52,13474640.08,14002678.47
4300047.0,4336421.0,4382609.0,4114358.0,3677377.0300000003,3549354.8499999996,4441411.96,4372646.85,5177577.395,5982507.94,5711446.86,5793518.44,5912923.79,6302552.49,7452787.46,7827401.51
27186579.0,27060399.0,26600358.0,26979095.0,27069367.459999997,29224574.98,29826243.32,27485594.29,21860739.86,16235885.43,10611031.0,4986176.57,6172340.95,8460279.36,13333610.64,12887131.51
23200823.0,27407427.0,27537213.0,24276843.0,25079717.63,25455815.52,25717481.31,23725706.65,23884935.4275,24044164.205,24203392.9825,24362621.76,23618224.74,23596781.43,22811567.0,21363276.25
310954529.0,397366955.0,400166346.0,401069681.0,401593800.0,396550696.0,388640668.0,401341173.0,448210312.12,464604673.92,477615510.04,484918331.84,506347615.82,520177872.21,539140568.97,568047448.74
46931587.0,48087400.0,49861643.0,49251246.0,49219361.38,48150699.45999999,47582087.26,44894422.65,48820159.7,49621040.68,49084333.14,61976917.24,56055683.19,59904063.01,58791480.91,60412855.9
8370783.0,9070752.0,9119231.0,9200048.0,9057222.340000002,9257554.809999999,9481422.56,9482904.59,12143741.5625,14804578.535,17465415.5075,20126252.48,22840918.2,28408880.88,31917702.63,38087456.15
11207759.0,11281471.0,11718213.0,11586848.0,11736331.740000002,11847986.19,11597308.600000001,12111170.78,11846456.989999998,11581743.2,12959878.74,13181881.88,16087946.04,17056699.58,16681992.82,16931986.52
4142365.0,5474981.0,5633161.0,5609948.0,5492206.8,5496101.11,5341307.14,5220277.7299999995,5280786.07,5341294.41,5528765.75,5765391.73,6343863.94,6761953.43,7445210.03,8189406.73
7459693.0,6250843.0,8179490.0,8644857.0,9964778.540000001,10093361.444285715,10221944.348571429,10350527.252857143,10479110.157142857,10607693.061428571,10736275.965714285,10864858.87,15984555.32,15653656.2,15825183.4,15794721.62
2102940.0,1689044.0,1698759.0,1697583.0,1868763.6199999999,1853866.38,1855484.27,1812380.96,1859895.5,1907410.04,2023833.52,2068235.03,2275015.03,2558802.64,2695578.84,2806994.76
44902813.0,44860126.0,47265300.0,46255882.0,44838173.57,47552275.129999995,45616802.489999995,44588717.59,52855200.09,53031635.4,53524851.81,51887065.63,54211066.78,55363085.75,56002048.3,62118352.83
12438165.0,12494729.0,13507437.0,10908915.0,10845423.309999999,13078967.33,13330042.71,12866160.76,13005638.893333333,13145117.026666667,13284595.16,13872069.76,13747094.91,13657020.37,12543336.48,12143974.37
14005508.0,15589279.0,17184394.0,18151188.0,18734508.830000002,18820464.560000002,17506129.89,16840372.830000002,16854681.125,16868989.42,16691828.61,16300500.59,20484672.64,21083201.98,21105201.41,21840259.52
7283622.0,7251645.0,7327968.0,7532722.0,8036089.02,8971879.899999999,9057778.08,9414052.89,9893838.200000001,10373623.510000002,10853408.82,11333194.13,10245562.26,10058465.58,9813293.05,15000773.43
23458832.0,23739009.0,25793234.0,25731326.0,24977027.819999997,25544703.509999998,25666652.08,25035707.570000004,25936262.66,25558830.85,26071175.89,27105170.79,28298148.54,33173274.14,35035745.41,35206229.97
112324874.0,110844911.0,113858468.0,112221484.0,117110320.96000001,117410434.64999999,117707431.69,118004428.73,109919217.58,109747203.32,107008173.59,108449703.78,111380435.14,114851947.74,127356087.21,131763881.24
8950217.0,9356352.0,24393217.0,23478676.0,22532987.47,19980423.3,19076919.22,19101417.35,17881055.2925,16660693.235,15440331.1775,14219969.12,16491258.84,16507472.78,16895847.58,19555002.11
29066321.0,29178677.0,29328647.0,28324296.0,27483992.65,28367874.06,28137953.045,27908032.03,32000591.46,32238166.29,35391316.38,36576178.57,38834093.61,39842112.54,40500469.09,42166599.06
16702284.0,18404168.0,18660729.0,19386735.0,19593993.340000004,20687022.279999997,20676577.41,20249623.700000003,20287048.93,20324474.16,20876168.47,20251457.26,20633431.01,20881627.09,19686731.53,19355669.75
7774205.0,7886311.0,7455827.0,7560821.0,7426469.359999999,6187950.84,5747471.38,5131921.9799999995,5421659.399999999,5711396.82,6001134.24,5929254.84,5814951.08,6046573.69,6373291.2,6743116.37
121291814.0,120443811.0,125858134.0,128645803.0,128422148.39,134343919.11,135107836.20666668,135871753.30333334,136635670.4,134984513.26,140937330.22,143615562.1,150384036.32,150609472.87,159779551.83,163321413.79
2846896.0,3114253.0,2934472.0,2808517.0,2975421.62,2932800.14,2581533.66,2420777.5700000003,2047068.0925000003,1673358.6150000002,1299649.1375000002,925939.66,1013262.9,1254963.51,1558299.31,2178917.77
18098772.0,19297254.0,14635949.0,13044276.0,13018563.100000001,12925639.8,13157666.569999998,13410024.16,13137694.094999999,12865364.03,12894191.85,12921606.12,13763536.32,13667248.46,13814525.96,13613703.76
29482491.0,29554556.0,29233486.0,30505693.0,33533956.770000003,35606683.35,35246138.6,34885593.85,37472139.35,39584341.69,38807581.48,39484090.11,41565935.78,41728454.33,42429014.33,44410084.92
26404615.0,26734631.0,28271346.492222223,29808061.984444443,31344777.476666667,32881492.96888889,34418208.46111111,35954923.95333333,37491639.44555555,39028354.93777778,40565070.43,65041741.06,67379397.67,50755851.7,56476067.73,60774860.28
8570425.0,9035694.0,8939638.0,8901292.0,9561007.85,9952954.91,9673424.82,9505167.49,9355927.235,9206686.98,10180022.89,10503283.55,11671458.33,11936135.48,12892253.84,13026502.38
8387954.0,9898253.0,7508059.0,10815923.0,11832601.370000001,12849279.74,14268079.48,11719154.620000001,8146091.280000001,4573027.94,4871898.7,4493811.25,5152406.27,5110582.96,8166965.36,10165372.27
7859395.0,7338794.0,7659830.0,7450777.0,6326131.38,8787193.83,9280747.95,12056508.690000001,12527758.855,12999009.02,13470259.185,13941509.35,19237683.27,22363369.17,22001273.52,26071863.22
8077521.0,8830450.0,8575296.0,9589324.0,9627152.52,9445339.1,9574574.59,10124327.55,10027564.862,9930802.174,9834039.486,9737276.798,9640514.11,10235218.86,10375290.77,10769728.36
4585535.0,4681701.0,4867860.0,4617309.0,4508035.81,4710914.0,4433471.51,4501865.83,4623284.470000001,4744703.11,4751820.92,5426517.95,5556037.12,6482593.03,7060266.95,7182927.13
10245824.0,8483906.0,8427807.0,8980919.112,9534031.224,10087143.336,10640255.447999999,11193367.56,11746479.672,12299591.784,12852703.896,13405816.008,13958928.12,14263959.51,14329304.82,14506106.66
16949579.0,16466291.0,16706947.0,16709751.0,17759670.55,17488282.009999998,17825783.03,17367672.02,17198186.64,17028701.26,19818154.4,19977027.64,20437574.91,20658179.46,22156363.41,23422312.62
25148392.0,29775977.0,31437851.0,31136482.0,31663543.11,34257298.86,36266684.18,37332260.519999996,38612399.37,39892538.22,41172677.07,44832945.17,45551721.46,46229620.46,46217065.95,46489819.85
3981302.0,9792506.0,10318151.0,9475490.0,8916636.56,9858651.15,9152281.13,6838231.109999999,7120336.845,7402442.58,17260835.43,16656568.86,16712369.02,20082285.91,20975226.93,21646444.11
10956784.0,12048070.0,12347667.0,12358901.0,12016389.8,11835097.93,11830710.549999999,11500719.24,11546374.095,11592028.95,11637683.805,11683338.66,11978716.9,12503217.97,14049427.04,14785538.6
31738210.0,32054065.0,31611595.0,32069509.0,32693939.69,32352118.95,32817452.85,33787175.72,35156455.83,41287834.33,41094199.01,42079605.56,42755501.08,44104842.24,44819105.25,47851316.46
24934233.0,25491864.0,27212052.5,28932241.0,28994696.689999998,30324632.48,28486062.03,30716288.990000002,26748766.2925,22781243.595,18813720.8975,14846198.2,20628799.91,26584221.34,26903449.6,34119897.44
150136085.0,140276874.0,144199839.0,138900326.0,135982512.56,133606778.32999998,132089670.03,128474533.32000001,126355960.73,124237388.14,133477450.20500001,142717512.27,152665066.35,155007519.05,156654483.25,147952511.7
7325374.0,7466605.0,6959091.0,6847375.0,8946119.95,8714626.01,10416328.59,9423163.11,8726182.459999999,8029201.81,7968747.88,8520581.28,7936992.56,9164768.79,9597344.61,9397365.34
202003698.0,202469687.0,200530910.0,202737403.0,198916964.84,195408228.38,195172476.53,192133235.67000002,189631941.46,187130647.25,187376855.09,189346618.53,199994031.18,227664903.38,230173203.64,236818582.11
25019510.0,24475773.0,24314377.0,24900340.0,24690332.93,24989275.63,25549593.96,25281596.05,25752441.75,25207155.015,24661868.28,24990346.09,26256422.3,26256672.77,27890194.52,29114868.41
127393179.0,129616314.0,128821896.0,132133027.0,134721173.42000002,139151928.68,144998059.89000002,143262212.23,137543309.88,131824407.53,126105505.18,104103438.08,109254003.6,115805998.04,143412086.61,147681537.27
2670254.0,3016971.0,5083894.0,4689846.0,4618119.82,4961563.67,5718502.85,4856736.2,4975368.5075,5094000.8149999995,5212633.1225,5331265.43,6562283.18,7775511.11,9290545.99,11557756.31
44765325.0,44117727.0,43715766.0,42699909.0,43346835.45,43335302.8,43460565.3,42592065.599999994,38278448.92999999,33964832.26,29651215.59,25337598.92,26502864.43,27062411.57,27184166.77,27505925.43
106066785.0,106134060.0,103326358.0,102055251.0,100509372.63,97016610.16,100040856.60999998,103065103.05999999,104294882.91999999,105524662.78,101553788.33,103112994.43,107150344.38,113210163.66,116886626.96,121200511.88
6498873.0,7455526.0,7058110.0,6336108.0,6472772.9799999995,6646479.43,7130660.55,7412474.75,8139893.665,8867312.58,9594731.495000001,10322150.41,8178533.0,9040485.21,10641905.33,15749695.04
20154759.0,14484442.0,16852245.0,16888194.0,17609805.94,17719544.03,19182394.67,16234131.98,19940773.99,21198884.98,20596884.07,27219747.62,26865785.74,27862903.6,28945023.37,33658664.29
14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,14913844.9,18118704.05,15921222.2,16576974.94
