BDAP,Comune,Provincia,Regione,Zona,2008,2009,2010,2011,2012,2013,2014,2015
115642930548436401,COMUNE DI SANT'ANTONIO ABATE,NAPOLI,CAMPANIA,SUD,338794.0,444742.0,843483.0,496088.0,70640.36,481910.89,808628.45,7675414.569999999
115742928293162401,COMUNE DI ALA' DEI SARDI,SASSARI,SARDEGNA,ISOLE,107562.0,0.0,34745.0,352673.0,44114.700000000004,113923.70999999999,117364.77,16937.51
115742930529898402,COMUNE DI CAVAGLIO D'AGOGNA,NOVARA,PIEMONTE,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116142930549453302,COMUNE DI RIVISONDOLI,L'AQUILA,ABRUZZO,SUD,125879.0,109427.0,65148.0,889828.0,0.0,223956.16,237670.03,832239.17
116242928577698301,COMUNE DI COLLEGNO,TORINO,PIEMONTE,NORD-OVEST,1549039.0,12902002.0,7406773.0,9779381.0,2218721.7199999997,6046006.57,7091197.220000001,10482228.41
116242930137942201,COMUNE DI MACELLO,TORINO,PIEMONTE,NORD-OVEST,63693.0,22401.0,41040.0,44164.0,24483.22,5900.83,171603.84999999998,80709.68
116242930508328601,COMUNE DI CAMPODORO,PADOVA,VENETO,NORD-EST,17340.0,0.0,10937.0,111844.0,0.0,29836.43,15896.18,873792.82
116342930537140702,COMUNE DI ROMANO D'EZZELINO,VICENZA,VENETO,NORD-EST,523733.0,879804.0,400787.0,560661.0,468396.91000000003,1052117.69,0.0,879932.53
116442929000220902,COMUNE DI CARRE',VICENZA,VENETO,NORD-EST,44070.0,14799.0,109277.0,1311313.0,64315.270000000004,634791.6900000001,0.0,61330.64
116442930516457902,COMUNE DI BORRELLO,CHIETI,ABRUZZO,SUD,0.0,0.0,0.0,0.0,0.0,40701.01,40020.9,15532.13
116542930525090302,COMUNE DI TORRI DEL BENACO,VERONA,VENETO,NORD-EST,0.0,0.0,0.0,0.0,0.0,0.0,708484.19,1949128.37
116542930529336002,COMUNE DI SAN MAURO LA BRUCA,SALERNO,CAMPANIA,SUD,2407.0,8907.0,0.0,0.0,9651.24,0.0,48138.54,0.0
116642930529136802,COMUNE DI SORI,GENOVA,LIGURIA,NORD-OVEST,206429.0,467318.0,222925.0,99188.0,29573.29,44601.67,22767.31,513703.2
116642930539090401,COMUNE DI SESSA AURUNCA,CASERTA,CAMPANIA,SUD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30137074.87
116742928739525602,COMUNE DI CISERANO,BERGAMO,LOMBARDIA,NORD-OVEST,173815.0,133458.0,343204.0,191434.0,198664.68,455408.59,110176.39,406280.1
116742930532472902,COMUNE DI GAMBASSI TERME,FIRENZE,TOSCANA,CENTRO,459448.0,247946.0,533091.0,669023.0,454217.52,1299270.9700000002,661430.33,1248758.51
116742930546334201,COMUNE DI LESA,NOVARA,PIEMONTE,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116842930454465301,COMUNE DI TAORMINA,MESSINA,SICILIA,ISOLE,2940008.0,635847.0,6237673.0,6290028.0,5922376.37,1016138.42,7094440.97,8322876.07
117042930453153601,COMUNE DI TORRILE,PARMA,EMILIA-ROMAGNA,NORD-EST,695364.0,121040.0,363713.0,69709.0,124383.91,65970.1,297156.54000000004,1630907.74
117042930548083602,COMUNE DI PIZZONE,ISERNIA,MOLISE,SUD,20567.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
117142930529346502,COMUNE DI SAN GIORIO DI SUSA,TORINO,PIEMONTE,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117242930542099701,COMUNE DI LENO,BRESCIA,LOMBARDIA,NORD-OVEST,702321.0,175487.0,443423.0,2621267.0,753606.78,649588.8500000001,1665397.1,2223762.33
117442930538907902,COMUNE DI SANT'EGIDIO DEL MONTE ALBINO,SALERNO,CAMPANIA,SUD,610.0,544214.0,3671.0,1452125.0,2118974.58,322472.99,1072496.33,132210.56
117642930521238202,COMUNE DI CIVITELLA DEL TRONTO,TERAMO,ABRUZZO,SUD,134910.0,67807.0,8185073.0,97861.0,106731.85,559314.2100000001,463169.99000000005,136208.53
117742930508207301,COMUNE DI BRITTOLI,PESCARA,ABRUZZO,SUD,7101.0,28849.0,100635.0,403.0,0.0,0.0,0.0,0.0
117742930530612302,COMUNE DI ROSETO VALFORTORE,FOGGIA,PUGLIA,SUD,0.0,198762.0,172552.0,9587419.0,9573420.51,155006.59,395134.21,10934.44
117842930473510401,COMUNE DI ISPICA,RAGUSA,SICILIA,ISOLE,0.0,21388123.0,0.0,414321.0,246216.07,7898.0,15606.0,9473712.19
118242930535103802,COMUNE DI VILLAPUTZU,SUD SARDEGNA,SARDEGNA,ISOLE,3215077.0,0.0,3532564.0,2633349.0,4282139.9,2144836.69,1661618.23,5714453.96
118742929012963801,COMUNE DI BALLAO,SUD SARDEGNA,SARDEGNA,ISOLE,0.0,0.0,0.0,0.0,0.0,122571.17000000001,0.0,365988.82
118742929424205701,COMUNE DI DAZIO,SONDRIO,LOMBARDIA,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.59
118742930461810902,COMUNE DI BAJARDO,IMPERIA,LIGURIA,NORD-OVEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
